id,mine_id,date,shift,planned_qty_tonnes,actual_qty_tonnes,shortfall_tonnes,ore_grade_percent,waste_tonnes,stripping_ratio,blasting_done,blasting_delay_hours
4020,3,2024-03-02,afternoon,308.1,258.7,49.4,44.47,382.8,1.48,True,0.0
4021,3,2024-03-03,morning,453.1,104.3,348.7,43.13,127.3,1.22,True,0.0
4022,3,2024-03-03,afternoon,302.0,69.6,232.5,43.13,84.9,1.22,True,0.0
4023,3,2024-03-04,morning,457.1,444.8,12.3,44.35,987.5,2.22,True,0.0
4024,3,2024-03-04,afternoon,304.8,296.6,8.2,44.35,658.4,2.22,True,0.0
4025,3,2024-03-05,morning,449.3,406.4,42.8,40.27,784.4,1.93,False,0.0
4026,3,2024-03-05,afternoon,299.5,271.0,28.6,40.27,523.0,1.93,False,0.0
4027,3,2024-03-06,morning,477.9,482.2,0,43.35,665.5,1.38,True,0.0
4028,3,2024-03-06,afternoon,318.6,321.5,0,43.35,443.6,1.38,True,0.0
4029,3,2024-03-07,morning,459.9,443.1,16.8,43.21,1005.8,2.27,False,0.0
4030,3,2024-03-07,afternoon,306.6,295.4,11.2,43.21,670.6,2.27,False,0.0
4031,3,2024-03-08,morning,458.9,467.8,0,45.27,1052.5,2.25,True,0.0
4032,3,2024-03-08,afternoon,306.0,311.8,0,45.27,701.6,2.25,True,0.0
4033,3,2024-03-09,morning,446.0,438.4,7.6,40.24,850.5,1.94,True,0.0
4034,3,2024-03-09,afternoon,297.3,292.3,5.0,40.24,567.0,1.94,True,0.0
4035,3,2024-03-10,morning,476.5,114.5,362.0,44.59,205.0,1.79,True,0.0
4036,3,2024-03-10,afternoon,317.7,76.4,241.3,44.59,136.7,1.79,True,0.0
4037,3,2024-03-11,morning,453.0,407.6,45.4,39.68,774.5,1.9,True,0.0
4038,3,2024-03-11,afternoon,302.0,271.8,30.2,39.68,516.3,1.9,True,0.0
4039,3,2024-03-12,morning,477.4,428.8,48.6,43.98,930.4,2.17,True,0.0
4040,3,2024-03-12,afternoon,318.2,285.8,32.4,43.98,620.3,2.17,True,0.0
4041,3,2024-03-13,morning,451.1,406.9,44.3,40.45,553.3,1.36,True,0.0
4042,3,2024-03-13,afternoon,300.8,271.2,29.5,40.45,368.9,1.36,True,0.0
4043,3,2024-03-14,morning,456.2,437.1,19.1,40.65,878.6,2.01,False,0.0
4044,3,2024-03-14,afternoon,304.2,291.4,12.8,40.65,585.7,2.01,False,0.0
4045,3,2024-03-15,morning,472.7,445.3,27.4,40.44,779.3,1.75,False,0.0
4046,3,2024-03-15,afternoon,315.2,296.9,18.3,40.44,519.5,1.75,False,0.0
4047,3,2024-03-16,morning,477.9,429.2,48.7,41.0,695.4,1.62,True,1.3
4048,3,2024-03-16,afternoon,318.6,286.2,32.4,41.0,463.6,1.62,True,0.0
4049,3,2024-03-17,morning,451.8,114.5,337.3,40.91,138.5,1.21,True,0.0
4050,3,2024-03-17,afternoon,301.2,76.3,224.9,40.91,92.3,1.21,True,0.0
4051,3,2024-03-18,morning,448.1,396.4,51.7,38.56,662.0,1.67,False,0.0
4052,3,2024-03-18,afternoon,298.8,264.3,34.5,38.56,441.3,1.67,False,0.0
4053,3,2024-03-19,morning,481.5,484.7,0,39.2,867.7,1.79,True,0.0
4054,3,2024-03-19,afternoon,321.0,323.2,0,39.2,578.5,1.79,True,0.0
4055,3,2024-03-20,morning,459.7,444.7,15.1,43.47,733.7,1.65,True,0.0
4056,3,2024-03-20,afternoon,306.5,296.4,10.0,43.47,489.1,1.65,True,0.0
4057,3,2024-03-21,morning,477.3,439.1,38.2,44.14,1005.5,2.29,True,0.0
4058,3,2024-03-21,afternoon,318.2,292.7,25.5,44.14,670.3,2.29,True,0.0
4059,3,2024-03-22,morning,446.0,421.3,24.7,44.49,539.3,1.28,False,0.0
4060,3,2024-03-22,afternoon,297.4,280.9,16.5,44.49,359.5,1.28,False,0.0
4061,3,2024-03-23,morning,475.1,425.9,49.1,43.02,626.1,1.47,False,0.0
4062,3,2024-03-23,afternoon,316.7,284.0,32.8,43.02,417.4,1.47,False,0.0
4063,3,2024-03-24,morning,454.5,106.6,347.9,39.24,258.9,2.43,True,0.0
4064,3,2024-03-24,afternoon,303.0,71.0,232.0,39.24,172.6,2.43,True,0.0
4065,3,2024-03-25,morning,461.7,437.9,23.8,44.37,534.2,1.22,False,0.0
4066,3,2024-03-25,afternoon,307.8,291.9,15.9,44.37,356.1,1.22,False,0.0
4067,3,2024-03-26,morning,449.9,419.0,30.9,43.67,691.4,1.65,True,1.3
4068,3,2024-03-26,afternoon,300.0,279.4,20.6,43.67,460.9,1.65,True,0.0
4069,3,2024-03-27,morning,449.1,399.1,50.0,44.68,530.7,1.33,True,0.0
4070,3,2024-03-27,afternoon,299.4,266.0,33.4,44.68,353.8,1.33,True,0.0
4071,3,2024-03-28,morning,481.9,446.5,35.4,42.94,1098.4,2.46,True,0.0
4072,3,2024-03-28,afternoon,321.3,297.7,23.6,42.94,732.3,2.46,True,0.0
4073,3,2024-03-29,morning,464.2,470.5,0,42.9,809.3,1.72,False,0.0
4074,3,2024-03-29,afternoon,309.5,313.7,0,42.9,539.5,1.72,False,0.0
4075,3,2024-03-30,morning,462.1,358.9,103.3,42.78,638.8,1.78,True,2.7
4076,3,2024-03-30,afternoon,308.1,239.2,68.8,42.78,425.8,1.78,True,0.0
4077,3,2024-03-31,morning,468.1,114.5,353.6,38.31,220.9,1.93,True,0.0
4078,3,2024-03-31,afternoon,312.0,76.3,235.7,38.31,147.3,1.93,True,0.0
4079,3,2024-04-01,morning,474.8,437.9,36.9,48.35,985.2,2.25,True,0.0
4080,3,2024-04-01,afternoon,316.5,291.9,24.6,48.35,656.8,2.25,True,0.0
4081,3,2024-04-02,morning,480.2,448.7,31.4,41.6,623.7,1.39,True,2.1
4082,3,2024-04-02,afternoon,320.1,299.2,21.0,41.6,415.8,1.39,True,0.0
4083,3,2024-04-03,morning,451.1,393.2,57.9,42.52,499.3,1.27,True,0.0
4084,3,2024-04-03,afternoon,300.7,262.1,38.6,42.52,332.9,1.27,True,0.0
4085,3,2024-04-04,morning,461.3,403.2,58.1,41.72,987.8,2.45,False,0.0
4086,3,2024-04-04,afternoon,307.6,268.8,38.8,41.72,658.6,2.45,False,0.0
4087,3,2024-04-05,morning,450.2,385.4,64.8,41.71,697.6,1.81,True,0.0
4088,3,2024-04-05,afternoon,300.2,257.0,43.2,41.71,465.1,1.81,True,0.0
4089,3,2024-04-06,morning,447.3,417.0,30.3,42.26,629.7,1.51,True,0.0
4090,3,2024-04-06,afternoon,298.2,278.0,20.2,42.26,419.8,1.51,True,0.0
4091,3,2024-04-07,morning,466.9,107.8,359.0,39.73,227.5,2.11,True,0.0
4092,3,2024-04-07,afternoon,311.2,71.9,239.4,39.73,151.7,2.11,True,0.0
4093,3,2024-04-08,morning,457.6,412.6,45.0,42.65,664.3,1.61,True,0.0
4094,3,2024-04-08,afternoon,305.1,275.1,30.0,42.65,442.9,1.61,True,0.0
4095,3,2024-04-09,morning,447.4,404.8,42.6,43.22,801.4,1.98,True,0.0
4096,3,2024-04-09,afternoon,298.2,269.8,28.4,43.22,534.3,1.98,True,0.0
4097,3,2024-04-10,morning,479.8,429.3,50.5,42.11,789.9,1.84,True,0.0
4098,3,2024-04-10,afternoon,319.9,286.2,33.7,42.11,526.6,1.84,True,0.0
4099,3,2024-04-11,morning,462.2,412.2,50.0,42.65,717.2,1.74,False,0.0
4100,3,2024-04-11,afternoon,308.2,274.8,33.4,42.65,478.2,1.74,False,0.0
4101,3,2024-04-12,morning,473.8,428.5,45.4,42.98,1019.7,2.38,False,0.0
4102,3,2024-04-12,afternoon,315.9,285.6,30.2,42.98,679.8,2.38,False,0.0
4103,3,2024-04-13,morning,481.3,430.1,51.2,41.72,653.8,1.52,True,0.0
4104,3,2024-04-13,afternoon,320.9,286.8,34.1,41.72,435.9,1.52,True,0.0
4105,3,2024-04-14,morning,474.2,109.6,364.6,39.6,230.2,2.1,True,0.0
4106,3,2024-04-14,afternoon,316.2,73.1,243.1,39.6,153.5,2.1,True,0.0
4107,3,2024-04-15,morning,467.0,409.1,57.9,41.77,814.2,1.99,False,0.0
4108,3,2024-04-15,afternoon,311.4,272.8,38.6,41.77,542.8,1.99,False,0.0
4109,3,2024-04-16,morning,448.4,413.8,34.7,44.6,972.3,2.35,True,0.0
4110,3,2024-04-16,afternoon,299.0,275.8,23.1,44.6,648.2,2.35,True,0.0
4111,3,2024-04-17,morning,453.9,391.5,62.4,38.33,704.7,1.8,False,0.0
4112,3,2024-04-17,afternoon,302.6,261.0,41.6,38.33,469.8,1.8,False,0.0
4113,3,2024-04-18,morning,477.3,444.5,32.8,43.43,769.1,1.73,False,0.0
4114,3,2024-04-18,afternoon,318.2,296.4,21.8,43.43,512.7,1.73,False,0.0
4115,3,2024-04-19,morning,469.4,426.8,42.5,39.77,981.7,2.3,True,0.0
4116,3,2024-04-19,afternoon,312.9,284.6,28.4,39.77,654.5,2.3,True,0.0
4117,3,2024-04-20,morning,466.2,434.1,32.1,41.26,729.3,1.68,True,0.0
4118,3,2024-04-20,afternoon,310.8,289.4,21.4,41.26,486.2,1.68,True,0.0
4119,3,2024-04-21,morning,464.7,104.1,360.6,39.63,246.7,2.37,True,0.0
4120,3,2024-04-21,afternoon,309.8,69.4,240.4,39.63,164.5,2.37,True,0.0
4121,3,2024-04-22,morning,449.0,418.0,31.1,39.6,957.1,2.29,True,0.0
4122,3,2024-04-22,afternoon,299.4,278.6,20.7,39.6,638.1,2.29,True,0.0
4123,3,2024-04-23,morning,470.5,412.2,58.3,41.95,935.7,2.27,False,0.0
4124,3,2024-04-23,afternoon,313.7,274.8,38.9,41.95,623.8,2.27,False,0.0
4125,3,2024-04-24,morning,466.3,399.3,67.0,42.48,758.7,1.9,True,0.0
4126,3,2024-04-24,afternoon,310.8,266.2,44.6,42.48,505.8,1.9,True,0.0
4127,3,2024-04-25,morning,478.7,447.7,31.0,42.77,671.6,1.5,True,0.0
4128,3,2024-04-25,afternoon,319.2,298.5,20.7,42.77,447.7,1.5,True,0.0
4129,3,2024-04-26,morning,482.1,452.5,29.6,44.21,579.1,1.28,True,2.3
4130,3,2024-04-26,afternoon,321.4,301.6,19.8,44.21,386.1,1.28,True,0.0
4131,3,2024-04-27,morning,457.9,406.4,51.4,42.36,589.3,1.45,True,1.4
4132,3,2024-04-27,afternoon,305.2,271.0,34.3,42.36,392.9,1.45,True,0.0
4133,3,2024-04-28,morning,457.1,102.9,354.2,43.97,213.0,2.07,True,0.0
4134,3,2024-04-28,afternoon,304.7,68.6,236.1,43.97,142.0,2.07,True,0.0
4135,3,2024-04-29,morning,476.3,426.2,50.0,41.13,882.3,2.07,True,0.0
4136,3,2024-04-29,afternoon,317.5,284.2,33.4,41.13,588.2,2.07,True,0.0
4137,3,2024-04-30,morning,464.7,418.4,46.3,46.15,815.8,1.95,True,0.0
4138,3,2024-04-30,afternoon,309.8,278.9,30.9,46.15,543.9,1.95,True,0.0
4139,3,2024-05-01,morning,469.6,419.3,50.3,41.98,628.9,1.5,True,0.0
4140,3,2024-05-01,afternoon,313.0,279.5,33.5,41.98,419.3,1.5,True,0.0
4141,3,2024-05-02,morning,479.6,412.7,66.8,43.44,809.0,1.96,False,0.0
4142,3,2024-05-02,afternoon,319.7,275.2,44.6,43.44,539.3,1.96,False,0.0
4143,3,2024-05-03,morning,466.4,417.2,49.2,43.23,867.9,2.08,True,0.0
4144,3,2024-05-03,afternoon,311.0,278.2,32.8,43.23,578.6,2.08,True,0.0
4145,3,2024-05-04,morning,466.5,430.4,36.1,42.36,714.5,1.66,True,0.0
4146,3,2024-05-04,afternoon,311.0,287.0,24.0,42.36,476.4,1.66,True,0.0
4147,3,2024-05-05,morning,475.9,109.7,366.2,40.03,173.3,1.58,True,0.0
4148,3,2024-05-05,afternoon,317.2,73.1,244.1,40.03,115.5,1.58,True,0.0
4149,3,2024-05-06,morning,468.4,400.1,68.3,40.39,916.2,2.29,True,0.0
4150,3,2024-05-06,afternoon,312.3,266.7,45.6,40.39,610.8,2.29,True,0.0
4151,3,2024-05-07,morning,480.7,439.8,40.9,43.59,822.4,1.87,True,0.0
4152,3,2024-05-07,afternoon,320.5,293.2,27.3,43.59,548.3,1.87,True,0.0
4153,3,2024-05-08,morning,462.4,399.4,63.1,41.2,655.0,1.64,False,0.0
4154,3,2024-05-08,afternoon,308.3,266.2,42.0,41.2,436.6,1.64,False,0.0
4155,3,2024-05-09,morning,467.5,436.6,30.8,42.7,681.1,1.56,True,0.0
4156,3,2024-05-09,afternoon,311.6,291.1,20.6,42.7,454.1,1.56,True,0.0
4157,3,2024-05-10,morning,445.9,352.9,93.1,39.75,546.9,1.55,True,2.9
4158,3,2024-05-10,afternoon,297.3,235.2,62.0,39.75,364.6,1.55,True,0.0
4159,3,2024-05-11,morning,447.5,389.5,58.0,43.63,545.3,1.4,True,2.0
4160,3,2024-05-11,afternoon,298.3,259.7,38.6,43.63,363.6,1.4,True,0.0
4161,3,2024-05-12,morning,465.5,109.3,356.3,42.39,134.4,1.23,True,0.0
4162,3,2024-05-12,afternoon,310.4,72.8,237.5,42.39,89.6,1.23,True,0.0
4163,3,2024-05-13,morning,483.1,413.8,69.2,41.33,976.6,2.36,False,0.0
4164,3,2024-05-13,afternoon,322.0,275.9,46.2,41.33,651.1,2.36,False,0.0
4165,3,2024-05-14,morning,455.2,376.3,78.8,42.52,530.6,1.41,True,2.6
4166,3,2024-05-14,afternoon,303.4,250.9,52.6,42.52,353.7,1.41,True,0.0
4167,3,2024-05-15,morning,454.6,403.0,51.5,40.9,483.6,1.2,True,0.0
4168,3,2024-05-15,afternoon,303.0,268.7,34.4,40.9,322.4,1.2,True,0.0
4169,3,2024-05-16,morning,455.2,394.5,60.7,39.46,733.8,1.86,True,0.0
4170,3,2024-05-16,afternoon,303.4,263.0,40.4,39.46,489.2,1.86,True,0.0
4171,3,2024-05-17,morning,479.8,385.5,94.3,43.83,709.3,1.84,True,2.9
4172,3,2024-05-17,afternoon,319.8,257.0,62.8,43.83,472.9,1.84,True,0.0
4173,3,2024-05-18,morning,468.8,409.6,59.3,41.53,954.3,2.33,True,0.0
4174,3,2024-05-18,afternoon,312.6,273.0,39.5,41.53,636.2,2.33,True,0.0
4175,3,2024-05-19,morning,461.4,106.2,355.2,40.64,229.4,2.16,True,0.0
4176,3,2024-05-19,afternoon,307.6,70.8,236.8,40.64,152.9,2.16,True,0.0
4177,3,2024-05-20,morning,480.5,447.2,33.3,41.26,836.3,1.87,False,0.0
4178,3,2024-05-20,afternoon,320.4,298.2,22.2,41.26,557.6,1.87,False,0.0
4179,3,2024-05-21,morning,466.3,420.4,45.9,39.7,798.7,1.9,False,0.0
4180,3,2024-05-21,afternoon,310.8,280.2,30.6,39.7,532.5,1.9,False,0.0
4181,3,2024-05-22,morning,446.0,415.6,30.5,40.26,644.1,1.55,True,1.4
4182,3,2024-05-22,afternoon,297.4,277.0,20.3,40.26,429.4,1.55,True,0.0
4183,3,2024-05-23,morning,449.8,416.6,33.2,42.65,600.0,1.44,True,0.0
4184,3,2024-05-23,afternoon,299.9,277.8,22.1,42.65,400.0,1.44,True,0.0
4185,3,2024-05-24,morning,459.9,407.2,52.7,39.04,838.9,2.06,True,0.0
4186,3,2024-05-24,afternoon,306.6,271.5,35.1,39.04,559.2,2.06,True,0.0
4187,3,2024-05-25,morning,467.6,426.8,40.7,39.31,687.2,1.61,True,0.0
4188,3,2024-05-25,afternoon,311.7,284.6,27.2,39.31,458.1,1.61,True,0.0
4189,3,2024-05-26,morning,467.0,104.6,362.5,45.22,205.0,1.96,True,1.8
4190,3,2024-05-26,afternoon,311.4,69.7,241.6,45.22,136.7,1.96,True,0.0
4191,3,2024-05-27,morning,450.5,385.0,65.6,41.57,762.2,1.98,False,0.0
4192,3,2024-05-27,afternoon,300.4,256.6,43.7,41.57,508.1,1.98,False,0.0
4193,3,2024-05-28,morning,477.4,413.5,63.8,42.42,996.6,2.41,True,1.6
4194,3,2024-05-28,afternoon,318.2,275.7,42.6,42.42,664.4,2.41,True,0.0
4195,3,2024-05-29,morning,463.6,398.8,64.8,41.65,598.1,1.5,True,0.0
4196,3,2024-05-29,afternoon,309.0,265.8,43.2,41.65,398.8,1.5,True,0.0
4197,3,2024-05-30,morning,473.9,428.2,45.7,42.04,749.4,1.75,True,0.0
4198,3,2024-05-30,afternoon,315.9,285.5,30.4,42.04,499.6,1.75,True,0.0
4199,3,2024-05-31,morning,449.6,408.4,41.2,46.91,808.7,1.98,True,0.0
4200,3,2024-05-31,afternoon,299.8,272.3,27.5,46.91,539.1,1.98,True,0.0
4201,3,2024-06-01,morning,446.2,348.4,97.9,39.07,714.1,2.05,False,0.0
4202,3,2024-06-01,afternoon,297.5,232.2,65.2,39.07,476.1,2.05,False,0.0
4203,3,2024-06-02,morning,482.0,92.5,389.5,40.57,222.0,2.4,True,0.0
4204,3,2024-06-02,afternoon,321.4,61.7,259.7,40.57,148.0,2.4,True,0.0
4205,3,2024-06-03,morning,471.3,364.9,106.4,40.32,729.8,2.0,True,3.2
4206,3,2024-06-03,afternoon,314.2,243.3,70.9,40.32,486.6,2.0,True,0.0
4207,3,2024-06-04,morning,462.1,356.9,105.2,42.77,810.1,2.27,False,0.0
4208,3,2024-06-04,afternoon,308.1,237.9,70.2,42.77,540.1,2.27,False,0.0
4209,3,2024-06-05,morning,457.6,397.7,59.9,41.57,707.9,1.78,True,0.0
4210,3,2024-06-05,afternoon,305.1,265.1,40.0,41.57,471.9,1.78,True,0.0
4211,3,2024-06-06,morning,481.3,381.2,100.1,41.9,709.1,1.86,True,1.5
4212,3,2024-06-06,afternoon,320.9,254.2,66.7,41.9,472.7,1.86,True,0.0
4213,3,2024-06-07,morning,461.8,377.5,84.3,40.54,581.3,1.54,True,0.0
4214,3,2024-06-07,afternoon,307.8,251.6,56.2,40.54,387.5,1.54,True,0.0
4215,3,2024-06-08,morning,469.5,347.9,121.6,43.0,549.7,1.58,True,0.0
4216,3,2024-06-08,afternoon,313.0,231.9,81.1,43.0,366.4,1.58,True,0.0
4217,3,2024-06-09,morning,469.4,86.5,382.9,46.17,207.6,2.4,True,0.0
4218,3,2024-06-09,afternoon,313.0,57.7,255.3,46.17,138.4,2.4,True,0.0
4219,3,2024-06-10,morning,477.7,376.5,101.2,42.24,527.1,1.4,False,0.0
4220,3,2024-06-10,afternoon,318.5,251.0,67.5,42.24,351.4,1.4,False,0.0
4221,3,2024-06-11,morning,474.2,355.2,119.0,41.64,728.2,2.05,True,2.2
4222,3,2024-06-11,afternoon,316.2,236.8,79.4,41.64,485.4,2.05,True,0.0
4223,3,2024-06-12,morning,448.4,345.5,102.9,42.9,449.2,1.3,False,0.0
4224,3,2024-06-12,afternoon,299.0,230.4,68.6,42.9,299.5,1.3,False,0.0
4225,3,2024-06-13,morning,482.5,369.1,113.4,43.97,878.4,2.38,False,0.0
4226,3,2024-06-13,afternoon,321.6,246.0,75.6,43.97,585.6,2.38,False,0.0
4227,3,2024-06-14,morning,475.6,361.5,114.1,39.35,860.4,2.38,True,1.0
4228,3,2024-06-14,afternoon,317.0,241.0,76.0,39.35,573.6,2.38,True,0.0
4229,3,2024-06-15,morning,449.9,362.6,87.4,40.89,667.1,1.84,True,2.2
4230,3,2024-06-15,afternoon,300.0,241.7,58.2,40.89,444.8,1.84,True,0.0
4231,3,2024-06-16,morning,467.4,85.6,381.8,41.57,206.3,2.41,True,0.0
4232,3,2024-06-16,afternoon,311.6,57.1,254.5,41.57,137.6,2.41,True,0.0
4233,3,2024-06-17,morning,480.5,415.0,65.6,42.93,883.9,2.13,True,0.0
4234,3,2024-06-17,afternoon,320.4,276.6,43.7,42.93,589.2,2.13,True,0.0
4235,3,2024-06-18,morning,461.7,379.6,82.1,38.6,508.7,1.34,False,0.0
4236,3,2024-06-18,afternoon,307.8,253.1,54.7,38.6,339.1,1.34,False,0.0
4237,3,2024-06-19,morning,453.5,338.5,115.0,40.96,795.5,2.35,True,0.0
4238,3,2024-06-19,afternoon,302.4,225.7,76.7,40.96,530.3,2.35,True,0.0
4239,3,2024-06-20,morning,473.0,393.3,79.7,43.6,707.9,1.8,True,0.0
4240,3,2024-06-20,afternoon,315.4,262.2,53.2,43.6,472.0,1.8,True,0.0
4241,3,2024-06-21,morning,476.4,369.7,106.7,43.06,916.9,2.48,False,0.0
4242,3,2024-06-21,afternoon,317.6,246.5,71.1,43.06,611.3,2.48,False,0.0
4243,3,2024-06-22,morning,470.9,348.7,122.2,41.64,564.8,1.62,True,0.0
4244,3,2024-06-22,afternoon,313.9,232.4,81.5,41.64,376.6,1.62,True,0.0
4245,3,2024-06-23,morning,475.6,90.4,385.1,43.3,112.1,1.24,True,0.0
4246,3,2024-06-23,afternoon,317.0,60.3,256.8,43.3,74.7,1.24,True,0.0
4247,3,2024-06-24,morning,456.5,376.4,80.2,41.53,877.0,2.33,True,0.0
4248,3,2024-06-24,afternoon,304.4,250.9,53.4,41.53,584.6,2.33,True,0.0
4249,3,2024-06-25,morning,448.8,383.9,64.9,46.77,556.6,1.45,False,0.0
4250,3,2024-06-25,afternoon,299.2,255.9,43.3,46.77,371.1,1.45,False,0.0
4251,3,2024-06-26,morning,465.9,356.7,109.2,39.92,656.3,1.84,True,0.0
4252,3,2024-06-26,afternoon,310.6,237.8,72.8,39.92,437.6,1.84,True,0.0
4253,3,2024-06-27,morning,473.2,411.9,61.3,41.02,976.2,2.37,True,0.0
4254,3,2024-06-27,afternoon,315.5,274.6,40.9,41.02,650.8,2.37,True,0.0
4255,3,2024-06-28,morning,469.9,388.3,81.6,42.73,551.4,1.42,True,0.0
4256,3,2024-06-28,afternoon,313.3,258.9,54.4,42.73,367.6,1.42,True,0.0
4257,3,2024-06-29,morning,476.9,358.0,118.9,43.35,812.6,2.27,True,0.0
4258,3,2024-06-29,afternoon,317.9,238.6,79.3,43.35,541.7,2.27,True,0.0
4259,3,2024-06-30,morning,466.1,84.1,382.0,40.99,186.7,2.22,True,0.0
4260,3,2024-06-30,afternoon,310.8,56.1,254.7,40.99,124.5,2.22,True,0.0
4261,3,2024-07-01,morning,476.6,388.3,88.3,37.62,563.1,1.45,True,0.0
4262,3,2024-07-01,afternoon,317.8,258.9,58.9,37.62,375.4,1.45,True,0.0
4263,3,2024-07-02,morning,458.0,374.2,83.8,45.78,883.2,2.36,True,1.7
4264,3,2024-07-02,afternoon,305.4,249.5,55.9,45.78,588.8,2.36,True,0.0
4265,3,2024-07-03,morning,454.4,330.1,124.4,41.21,792.1,2.4,True,0.0
4266,3,2024-07-03,afternoon,303.0,220.0,82.9,41.21,528.1,2.4,True,0.0
4267,3,2024-07-04,morning,448.5,311.5,137.0,39.57,579.4,1.86,True,0.0
4268,3,2024-07-04,afternoon,299.0,207.7,91.3,39.57,386.3,1.86,True,0.0
4269,3,2024-07-05,morning,448.4,337.2,111.2,41.18,515.9,1.53,True,1.7
4270,3,2024-07-05,afternoon,299.0,224.8,74.2,41.18,343.9,1.53,True,0.0
4271,3,2024-07-06,morning,447.9,282.5,165.4,40.51,590.4,2.09,True,3.2
4272,3,2024-07-06,afternoon,298.6,188.3,110.3,40.51,393.6,2.09,True,0.0
4273,3,2024-07-07,morning,469.0,87.5,381.4,40.36,117.3,1.34,True,0.0
4274,3,2024-07-07,afternoon,312.6,58.4,254.3,40.36,78.2,1.34,True,0.0
4275,3,2024-07-08,morning,472.9,381.8,91.1,39.97,519.3,1.36,True,0.0
4276,3,2024-07-08,afternoon,315.3,254.6,60.7,39.97,346.2,1.36,True,0.0
4277,3,2024-07-09,morning,481.6,363.7,118.0,40.11,691.0,1.9,True,0.0
4278,3,2024-07-09,afternoon,321.1,242.4,78.6,40.11,460.6,1.9,True,0.0
4279,3,2024-07-10,morning,482.6,367.3,115.3,43.65,863.2,2.35,True,0.0
4280,3,2024-07-10,afternoon,321.8,244.9,76.9,43.65,575.5,2.35,True,0.0
4281,3,2024-07-11,morning,468.2,368.5,99.7,42.44,777.5,2.11,True,2.2
4282,3,2024-07-11,afternoon,312.1,245.6,66.5,42.44,518.3,2.11,True,0.0
4283,3,2024-07-12,morning,471.2,375.8,95.4,41.28,845.6,2.25,True,0.0
4284,3,2024-07-12,afternoon,314.2,250.6,63.6,41.28,563.8,2.25,True,0.0
4285,3,2024-07-13,morning,482.6,340.0,142.6,42.82,486.2,1.43,True,2.8
4286,3,2024-07-13,afternoon,321.7,226.7,95.0,42.82,324.2,1.43,True,0.0
4287,3,2024-07-14,morning,454.3,86.1,368.2,42.9,130.0,1.51,True,0.0
4288,3,2024-07-14,afternoon,302.9,57.4,245.5,42.9,86.7,1.51,True,0.0
4289,3,2024-07-15,morning,451.6,357.2,94.4,41.58,728.6,2.04,False,0.0
4290,3,2024-07-15,afternoon,301.0,238.1,62.9,41.58,485.8,2.04,False,0.0
4291,3,2024-07-16,morning,451.8,365.4,86.4,41.86,518.9,1.42,True,0.0
4292,3,2024-07-16,afternoon,301.2,243.6,57.6,41.86,345.9,1.42,True,0.0
4293,3,2024-07-17,morning,480.3,384.9,95.4,42.33,569.7,1.48,True,0.0
4294,3,2024-07-17,afternoon,320.2,256.6,63.6,42.33,379.8,1.48,True,0.0
4295,3,2024-07-18,morning,452.8,315.4,137.5,42.43,378.4,1.2,False,0.0
4296,3,2024-07-18,afternoon,301.9,210.2,91.6,42.43,252.3,1.2,False,0.0
4297,3,2024-07-19,morning,465.4,320.6,144.8,45.39,403.9,1.26,True,0.0
4298,3,2024-07-19,afternoon,310.2,213.7,96.5,45.39,269.3,1.26,True,0.0
4299,3,2024-07-20,morning,478.2,365.2,113.0,42.64,777.8,2.13,True,0.0
4300,3,2024-07-20,afternoon,318.8,243.4,75.4,42.64,518.5,2.13,True,0.0
4301,3,2024-07-21,morning,466.3,81.2,385.1,42.54,138.1,1.7,True,0.0
4302,3,2024-07-21,afternoon,310.9,54.2,256.7,42.54,92.1,1.7,True,0.0
4303,3,2024-07-22,morning,479.3,374.5,104.8,42.35,569.3,1.52,True,0.0
4304,3,2024-07-22,afternoon,319.5,249.7,69.8,42.35,379.5,1.52,True,0.0
4305,3,2024-07-23,morning,467.8,379.9,87.9,42.63,592.7,1.56,True,0.0
4306,3,2024-07-23,afternoon,311.9,253.3,58.6,42.63,395.1,1.56,True,0.0
4307,3,2024-07-24,morning,451.1,341.5,109.6,39.0,846.8,2.48,True,0.0
4308,3,2024-07-24,afternoon,300.7,227.6,73.1,39.0,564.5,2.48,True,0.0
4309,3,2024-07-25,morning,471.1,341.2,129.9,41.39,409.4,1.2,False,0.0
4310,3,2024-07-25,afternoon,314.0,227.4,86.6,41.39,272.9,1.2,False,0.0
4311,3,2024-07-26,morning,473.9,352.6,121.3,36.22,796.8,2.26,True,0.0
4312,3,2024-07-26,afternoon,315.9,235.0,80.9,36.22,531.2,2.26,True,0.0
4313,3,2024-07-27,morning,458.2,329.5,128.7,40.1,751.2,2.28,True,0.0
4314,3,2024-07-27,afternoon,305.4,219.6,85.8,40.1,500.8,2.28,True,0.0
4315,3,2024-07-28,morning,462.0,79.3,382.7,45.39,122.9,1.55,True,0.0
4316,3,2024-07-28,afternoon,308.0,52.8,255.2,45.39,81.9,1.55,True,0.0
4317,3,2024-07-29,morning,479.6,331.1,148.5,41.28,771.4,2.33,True,0.0
4318,3,2024-07-29,afternoon,319.7,220.7,99.0,41.28,514.3,2.33,True,0.0
4319,3,2024-07-30,morning,481.0,387.1,93.8,39.28,689.1,1.78,True,0.0
4320,3,2024-07-30,afternoon,320.6,258.1,62.6,39.28,459.4,1.78,True,0.0
4321,3,2024-07-31,morning,460.7,334.2,126.5,44.4,668.4,2.0,True,1.7
